cluster_id,cluster_name,cluster_size,cluster_description,cluster_keywords,cluster_confidence,created_at,updated_at
43833,Indesit OS 1A 250 H 2 UK White,1,Produk: Indesit OS 1A 250 H 2 UK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43834,Siemens GS33NVW3P White,1,Produk: Siemens GS33NVW3P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43835,Siemens GS36NDW4P White,1,Produk: Siemens GS36NDW4P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43836,Siemens GS36NEW3V White,1,Produk: Siemens GS36NEW3V White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43837,Siemens GS36NAI4P Stainless Steel,1,Produk: Siemens GS36NAI4P Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43838,Bauknecht GKIE 2874 A + Integrated,1,Produk: Bauknecht GKIE 2874 A + Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43839,AEG AGB62221AW White,1,Produk: AEG AGB62221AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43840,AEG AGB62521NW White,1,Produk: AEG AGB62521NW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43841,AEG AGB62721AW White,1,Produk: AEG AGB62721AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43842,AEG AHB73724LW White,1,Produk: AEG AHB73724LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43843,AEG AHB72621LW White,1,Produk: AEG AHB72621LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43844,AEG AHB93331LW White,1,Produk: AEG AHB93331LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43845,AEG AHB92631LW White,1,Produk: AEG AHB92631LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43846,AEG ATB81121AW White,1,Produk: AEG ATB81121AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43847,AEG ATB71121AW White,1,Produk: AEG ATB71121AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43848,AEG AHB71821LW White,1,Produk: AEG AHB71821LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43849,AEG AHB72221LW White,1,Produk: AEG AHB72221LW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43850,AEG AGB52221AW White,1,Produk: AEG AGB52221AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43851,Smeg CO312 White,1,Produk: Smeg CO312 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43852,Gorenje FHE242IW White,2,Produk: Gorenje FHE242IW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43853,Gorenje FNI5182A1 Integrated,1,Produk: Gorenje FNI5182A1 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43854,AEG ABE81826NC Integrated,1,Produk: AEG ABE81826NC Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43855,AEG ABB68821LS Integrated,1,Produk: AEG ABB68821LS Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43856,AEG ABE81226NC Integrated,1,Produk: AEG ABE81226NC Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43857,AEG ABS81826NC Integrated,1,Produk: AEG ABS81826NC Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43858,AEG ABE68216NF Integrated,1,Produk: AEG ABE68216NF Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43859,AEG ATB81011NX Stainless Steel,1,Produk: AEG ATB81011NX Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43860,AEG ABS6821LAF Integrated,1,Produk: AEG ABS6821LAF Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43861,AEG ATB81121AX Stainless Steel,1,Produk: AEG ATB81121AX Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43862,AEG AGB61911AW White,1,Produk: AEG AGB61911AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43863,Iceking CF400 White,1,Produk: Iceking CF400 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43864,Iberna IBUF100 Integrated,1,Produk: Iberna IBUF100 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43865,iceQ ICEQ100FW White,1,Produk: iceQ ICEQ100FW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43866,Hoover CFH157AWK White,1,Produk: Hoover CFH157AWK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43867,Hoover CFH307AWK White,1,Produk: Hoover CFH307AWK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43868,Hoover CFH382AWK White,1,Produk: Hoover CFH382AWK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43869,Indesit TZAA 10.1 White,1,Produk: Indesit TZAA 10.1 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43870,Iceking RZ245 SAP2 Silver,1,Produk: Iceking RZ245 SAP2 Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43871,Amica GS15470W White,1,Produk: Amica GS15470W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43872,Amica GT 15790 W White,1,Produk: Amica GT 15790 W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43873,Amica GT 15792 W White,1,Produk: Amica GT 15792 W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43874,Amica GT 15789 W White,1,Produk: Amica GT 15789 W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43875,Amica GT 15791 W White,1,Produk: Amica GT 15791 W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43876,Russell Hobbs RHBU60 Integrated,2,Produk: Russell Hobbs RHBU60 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43877,Neff GI7813C30 Integrated,1,Produk: Neff GI7813C30 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43879,Nordmende RITF392APlus White,1,Produk: Nordmende RITF392APlus White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43880,Nordmende RUF147WHAPlus White,1,Produk: Nordmende RUF147WHAPlus White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43881,Nordmende RIUF101NMAPlus White,1,Produk: Nordmende RIUF101NMAPlus White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43882,Nordmende RUF116NMWHAPlus White,1,Produk: Nordmende RUF116NMWHAPlus White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43883,Whirlpool AFB 1840 Integrated,1,Produk: Whirlpool AFB 1840 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43884,Nordmende RTF246WHAPlus White White,1,Produk: Nordmende RTF246WHAPlus White White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43885,Iberna HUZ107.1 Integrated,1,Produk: Iberna HUZ107.1 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43886,Nordmende RTF392NFWHAPlus White,1,Produk: Nordmende RTF392NFWHAPlus White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43887,Bosch GIN81AE30 Integrated,1,Produk: Bosch GIN81AE30 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43888,Baumatic BRCFO3580E Integrated,1,Produk: Baumatic BRCFO3580E Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43889,Liebherr SGNef 3036 Comfort NoFrost Silver,1,Produk: Liebherr SGNef 3036 Comfort NoFrost Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43890,Liebherr GNP 2613 Comfort NoFrost White,1,Produk: Liebherr GNP 2613 Comfort NoFrost White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43892,Smeg UKS3F092P Integrated,1,Produk: Smeg UKS3F092P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43893,Hotpoint TZUL163XFH Stainless Steel,1,Produk: Hotpoint TZUL163XFH Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43894,Beko CCF298W White,1,Produk: Beko CCF298W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43895,Haier HF-255WAA White,1,Produk: Haier HF-255WAA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43896,Hotpoint CTZ55P White,1,Produk: Hotpoint CTZ55P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43897,AEG AGS58800S1 Integrated,1,Produk: AEG AGS58800S1 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43898,Bosch GSN36AI40 Stainless Steel,1,Produk: Bosch GSN36AI40 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43899,Smeg S7220FND2P Integrated,1,Produk: Smeg S7220FND2P Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43900,Cookology MFZ32WH White,2,Produk: Cookology MFZ32WH White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43901,Bosch GSN36AW40 White,1,Produk: Bosch GSN36AW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43902,Bosch GSN54MW40 White,1,Produk: Bosch GSN54MW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43903,Zanussi ZFT11115WA White,1,Produk: Zanussi ZFT11115WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43904,Belling BFZ600 Integrated,1,Produk: Belling BFZ600 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43905,Iceking RZ75AP2 White,1,Produk: Iceking RZ75AP2 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43906,Smeg UKVI144P1 Integrated,1,Produk: Smeg UKVI144P1 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43907,Bosch GSV24VW31 White,1,Produk: Bosch GSV24VW31 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43908,New World NWCF295L White,1,Produk: New World NWCF295L White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43910,Zanussi ZFC31500WA White,1,Produk: Zanussi ZFC31500WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43911,Bosch GB 40-1 A++ White,1,Produk: Bosch GB 40-1 A++ White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43913,Siemens GS36VVW31 White,1,Produk: Siemens GS36VVW31 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43914,Lec U6014S Silver,1,Produk: Lec U6014S Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43915,Candy CFH307AW White,1,Produk: Candy CFH307AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43916,Candy CFH157AW White,1,Produk: Candy CFH157AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43917,Siemens GS51NAW41 White,1,Produk: Siemens GS51NAW41 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43918,Zanussi ZFC26400WA White,1,Produk: Zanussi ZFC26400WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43919,Bomann GB 388 Silver,1,Produk: Bomann GB 388 Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43920,Electrolux EUN1100FOW Integrated,1,Produk: Electrolux EUN1100FOW Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43921,Hotpoint CF1A250HUK White,1,Produk: Hotpoint CF1A250HUK White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43922,Gorenje FHE302IW White,1,Produk: Gorenje FHE302IW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43923,Hoover HZ54WH White,1,Produk: Hoover HZ54WH White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43924,Samsung RZ28H6150BC Black,1,Produk: Samsung RZ28H6150BC Black,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43925,Siemens GS54NEW41 White,1,Produk: Siemens GS54NEW41 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43926,Miele FN 37402 i Integrated,1,Produk: Miele FN 37402 i Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43927,Indesit INF14121 Integrated,1,Produk: Indesit INF14121 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43928,Lec INT800FZ Integrated,1,Produk: Lec INT800FZ Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43929,Liebherr EG 1614 Integrated,1,Produk: Liebherr EG 1614 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43930,Siemens GS58NEW40 White,1,Produk: Siemens GS58NEW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43931,Grundig GFN13820X Stainless Steel,1,Produk: Grundig GFN13820X Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43932,Bosch GSN51EW40 White,1,Produk: Bosch GSN51EW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43933,Iceking CFAP101 White,1,Produk: Iceking CFAP101 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43934,Iceking IKBU301AP Integrated,1,Produk: Iceking IKBU301AP Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43935,CDA FF880 Stainless Steel,1,Produk: CDA FF880 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43936,Iceking RZ82AP White,1,Produk: Iceking RZ82AP White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43937,Bosch GSN51EW30 White,1,Produk: Bosch GSN51EW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43938,Siemens GS51NEW30 White,1,Produk: Siemens GS51NEW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43939,Whirlpool WVT553W White,1,Produk: Whirlpool WVT553W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43940,Siemens GS51NEW40 White,1,Produk: Siemens GS51NEW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43941,Rangemaster RUCFZ540FI/AP Integrated,1,Produk: Rangemaster RUCFZ540FI/AP Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43942,Caple RBF3 Integrated,1,Produk: Caple RBF3 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43943,Liebherr GTP 4656 White,1,Produk: Liebherr GTP 4656 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43944,Zanussi ZFU25200WA White,1,Produk: Zanussi ZFU25200WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43945,Zanussi ZFT11110WA White,1,Produk: Zanussi ZFT11110WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43946,Zanussi ZFT11100WA White,1,Produk: Zanussi ZFT11100WA White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43947,Liebherr GTP 3156 White,1,Produk: Liebherr GTP 3156 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43948,Bosch GSN36AW31 White,1,Produk: Bosch GSN36AW31 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43949,Iceking RZ202AP White,1,Produk: Iceking RZ202AP White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43951,Siemens GC33MAW40 White,1,Produk: Siemens GC33MAW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43952,Bosch GSN36BI30 Stainless Steel,1,Produk: Bosch GSN36BI30 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43953,Gorenje F4091AW White,1,Produk: Gorenje F4091AW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43954,Gorenje FHE152W White,1,Produk: Gorenje FHE152W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43955,Gorenje FIU6092AW Integrated,1,Produk: Gorenje FIU6092AW Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43956,Liebherr SGNes 3010 Stainless Steel,1,Produk: Liebherr SGNes 3010 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43957,Bush BUCF6082 Integrated,1,Produk: Bush BUCF6082 Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43959,Bosch GSN54EW40 White,1,Produk: Bosch GSN54EW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43960,Beko FS1 66020 White,1,Produk: Beko FS1 66020 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43961,Bosch GSN51AW30 White,1,Produk: Bosch GSN51AW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43962,Fridgemaster MCF205 White,1,Produk: Fridgemaster MCF205 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43963,Hotpoint RZFM151P White,1,Produk: Hotpoint RZFM151P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43964,Bosch GSN36AI31 Stainless Steel,1,Produk: Bosch GSN36AI31 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43965,Siemens GS58NAW30 White,1,Produk: Siemens GS58NAW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43966,Siemens GS36NAW31 White,1,Produk: Siemens GS36NAW31 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43967,GGV Exquisit GS 111-4 White,1,Produk: GGV Exquisit GS 111-4 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43968,Whirlpool AFB647/Aplus Integrated Integrated,1,Produk: Whirlpool AFB647/Aplus Integrated Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43969,AEG A72710GNW0 White,1,Produk: AEG A72710GNW0 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43970,Hotpoint FZFM151G Graphite,1,Produk: Hotpoint FZFM151G Graphite,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43971,Bosch GCM27AW40 White,1,Produk: Bosch GCM27AW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43972,LG GF5137AVHW1 Stainless Steel,1,Produk: LG GF5137AVHW1 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43973,Whirlpool AFB 828/A+ Integrated,1,Produk: Whirlpool AFB 828/A+ Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43974,Electrolux EUG2243AOW White,1,Produk: Electrolux EUG2243AOW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43976,Siemens GC27MAW40 White,1,Produk: Siemens GC27MAW40 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43977,Bosch GCM24AW30 White,1,Produk: Bosch GCM24AW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43978,Bosch GCM28AW30 White,1,Produk: Bosch GCM28AW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43979,Hotpoint HUZ1222 White,1,Produk: Hotpoint HUZ1222 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43980,Siemens GC24MAW30 White,1,Produk: Siemens GC24MAW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43981,Liebherr GNP 3056 White,1,Produk: Liebherr GNP 3056 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43982,Hotpoint RCNAA250P White,1,Produk: Hotpoint RCNAA250P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43983,Hotpoint FZFM171G Graphite,1,Produk: Hotpoint FZFM171G Graphite,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43984,Hotpoint FZFM 151 P White,1,Produk: Hotpoint FZFM 151 P White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43985,Beko TFF685APW White,1,Produk: Beko TFF685APW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43987,Vestfrost SZ248C White,1,Produk: Vestfrost SZ248C White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43988,Vestfrost SZ181C White,1,Produk: Vestfrost SZ181C White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43989,Indesit UIAA12SI Silver,1,Produk: Indesit UIAA12SI Silver,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43990,Blizzard UCF140 Stainless Steel,1,Produk: Blizzard UCF140 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43991,Electrolux ERU1101FOW White,1,Produk: Electrolux ERU1101FOW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43993,Siemens GS36NVI30 Stainless Steel,1,Produk: Siemens GS36NVI30 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43995,Bosch GSN36VW30 White,1,Produk: Bosch GSN36VW30 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43996,Gorenje FIU6091AW Integrated,2,Produk: Gorenje FIU6091AW Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43997,Liebherr SGNes 3011 Stainless Steel,1,Produk: Liebherr SGNes 3011 Stainless Steel,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
43998,Neff G4344X8 White,1,Produk: Neff G4344X8 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44000,Beko FSE 1073 White,1,Produk: Beko FSE 1073 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44001,Liebherr GNP 1956-20 White,2,Produk: Liebherr GNP 1956-20 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44002,Gorenje FHE242W White,1,Produk: Gorenje FHE242W White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44003,Iceking CFAP500 White,1,Produk: Iceking CFAP500 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44004,Beko TFF673APW White,1,Produk: Beko TFF673APW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44005,Liebherr GNP 2756 White,1,Produk: Liebherr GNP 2756 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44006,AEG A81000TNW0 White,1,Produk: AEG A81000TNW0 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44007,Beko HSA 47520 White,1,Produk: Beko HSA 47520 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44008,Amica GS 15111 White,1,Produk: Amica GS 15111 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44009,Bauknecht UGI 1041/A+ White,1,Produk: Bauknecht UGI 1041/A+ White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44010,Vestfrost SZ282C White,1,Produk: Vestfrost SZ282C White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44011,Iceking CH1040 White,1,Produk: Iceking CH1040 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44012,John Lewis JLCH400 White,1,Produk: John Lewis JLCH400 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44013,Severin KS9807 White,1,Produk: Severin KS9807 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44014,Bosch GIN25P60 White,1,Produk: Bosch GIN25P60 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44015,Beko HSA24530 White,1,Produk: Beko HSA24530 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44016,Liebherr GTP2756 White,1,Produk: Liebherr GTP2756 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44017,Bosch GIN38P60 White,1,Produk: Bosch GIN38P60 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44018,Amica FZ202BSW White,1,Produk: Amica FZ202BSW White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44019,Severin KS9890 White,1,Produk: Severin KS9890 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44021,John Lewis JLCH200 White,1,Produk: John Lewis JLCH200 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44022,John Lewis JLCH300 White,1,Produk: John Lewis JLCH300 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44025,Liebherr GTP2356 White,1,Produk: Liebherr GTP2356 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44026,Liebherr GGU1550-20 White,1,Produk: Liebherr GGU1550-20 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44027,Miele FFN12827S White,1,Produk: Miele FFN12827S White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44028,Liebherr GN1923 White,1,Produk: Liebherr GN1923 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44029,Miele FN 12827 S White,1,Produk: Miele FN 12827 S White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44030,Liebherr GN3023 White,1,Produk: Liebherr GN3023 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44031,Liebherr GTL4906 White,1,Produk: Liebherr GTL4906 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44032,Neff G1624X6 Integrated Integrated,1,Produk: Neff G1624X6 Integrated Integrated,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44033,Siemens GI18DA20 White,1,Produk: Siemens GI18DA20 White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44034,Hotpoint RZA33P White White,1,Produk: Hotpoint RZA33P White White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44035,Whirlpool AFG5436C White,1,Produk: Whirlpool AFG5436C White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
44036,Vestfrost SZ362C White,1,Produk: Vestfrost SZ362C White,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
