cluster_id,cluster_name,cluster_size,cluster_description,cluster_keywords,cluster_confidence,created_at,updated_at
46242,Smeg FAB28QR1 Red,4,Produk: Smeg FAB28QR1 Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46243,Smeg FAB10LR Red,6,Produk: Smeg FAB10LR Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46244,Lec R5010W White,7,Produk: Lec R5010W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46245,Montpellier MAB340C Cream,7,Produk: Montpellier MAB340C Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46246,Fridgemaster MBUL60133 Integrated,7,Produk: Fridgemaster MBUL60133 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46247,Zanussi ZRG16602WV White,5,Produk: Zanussi ZRG16602WV White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46248,Siemens KS36VAX3P Black,4,Produk: Siemens KS36VAX3P Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46249,Liebherr IK 1960 Premium Integrated,3,Produk: Liebherr IK 1960 Premium Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46250,Liebherr IK 2324 Comfort Integrated,4,Produk: Liebherr IK 2324 Comfort Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46251,Liebherr Kef 4310 Stainless Steel,4,Produk: Liebherr Kef 4310 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46252,Hotpoint HFA1 Integrated,5,Produk: Hotpoint HFA1 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46253,Liebherr TP1764 Premium White,5,Produk: Liebherr TP1764 Premium White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46254,Siemens KS36VVI3VG Stainless Steel,4,Produk: Siemens KS36VVI3VG Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46255,Zanussi ZBA15021SV Integrated,6,Produk: Zanussi ZBA15021SV Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46256,Siemens KS36FPI4P Stainless Steel,4,Produk: Siemens KS36FPI4P Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46257,Zanussi ZRG14800WV White,6,Produk: Zanussi ZRG14800WV White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46258,Liebherr IK 2320 Integrated,3,Produk: Liebherr IK 2320 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46259,Liebherr KBef 4310 Comfort BioFresh Silver,4,Produk: Liebherr KBef 4310 Comfort BioFresh Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46260,Gorenje ORB153BL Blue,5,Produk: Gorenje ORB153BL Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46261,Neff KI1413D30G Integrated,4,Produk: Neff KI1413D30G Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46262,Siemens KI42FP60GB Integrated,2,Produk: Siemens KI42FP60GB Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46263,Montpellier MAB340R Red,6,Produk: Montpellier MAB340R Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46264,Igenix IG3711 White,3,Produk: Igenix IG3711 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46265,CDA FW253 Integrated,6,Produk: CDA FW253 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46266,Smeg FAB28QBL1 Blue,4,Produk: Smeg FAB28QBL1 Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46267,Smeg FAB10HRP Cream,5,Produk: Smeg FAB10HRP Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46268,Smeg FAB10LNE Black,7,Produk: Smeg FAB10LNE Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46269,Smeg FAB32,2,Produk: Smeg FAB32,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46270,Beko LP1671DW White,7,Produk: Beko LP1671DW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46271,Lec L5511W White,6,Produk: Lec L5511W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46272,Fridgemaster MUL49102B Black,7,Produk: Fridgemaster MUL49102B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46273,Smeg FAB28QAZ1 Blue,3,Produk: Smeg FAB28QAZ1 Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46274,Whirlpool ARG18083 Integrated,5,Produk: Whirlpool ARG18083 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46275,Liebherr IK 1620 Comfort Integrated,3,Produk: Liebherr IK 1620 Comfort Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46276,Miele K 28202 D edt/cs Stainless Steel,6,Produk: Miele K 28202 D edt/cs Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46277,Hotpoint HLA1 Integrated,5,Produk: Hotpoint HLA1 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46278,CDA FW321 Integrated,7,Produk: CDA FW321 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46279,AEG SKB5821VAF Integrated,4,Produk: AEG SKB5821VAF Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46280,AEG SKB8121VAF Integrated,2,Produk: AEG SKB8121VAF Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46281,Whirlpool ARG 146/A+/LA Integrated,4,Produk: Whirlpool ARG 146/A+/LA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46282,Whirlpool SW81QXRUK Stainless Steel,3,Produk: Whirlpool SW81QXRUK Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46283,Smeg UKUD7122CSP Integrated,5,Produk: Smeg UKUD7122CSP Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46284,Liebherr KSL 3130 Silver,3,Produk: Liebherr KSL 3130 Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46285,Siemens KI22LVS30G Integrated,3,Produk: Siemens KI22LVS30G Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46286,Bosch KIR41AD30G Integrated,5,Produk: Bosch KIR41AD30G Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46287,Lec R6014 White,5,Produk: Lec R6014 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46288,Liebherr K 2814 Comfort White,3,Produk: Liebherr K 2814 Comfort White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46289,Hoover HFLE54W White,6,Produk: Hoover HFLE54W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46290,Smeg FAB10HLR Red,5,Produk: Smeg FAB10HLR Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46291,Bosch KSV36VW30G White,3,Produk: Bosch KSV36VW30G White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46292,Smeg FAB10HRNE Black,6,Produk: Smeg FAB10HRNE Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46293,Smeg FAB10LO Orange,9,Produk: Smeg FAB10LO Orange,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46294,Miele K 12020 S-1 White White,4,Produk: Miele K 12020 S-1 White White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46295,Husky HUS HM39-EL Black,6,Produk: Husky HUS HM39-EL Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46296,Beko BL77 Integrated,4,Produk: Beko BL77 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46297,Bosch KSV36VB30G Black,3,Produk: Bosch KSV36VB30G Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46298,Hisense RR220D4AB2 Black,5,Produk: Hisense RR220D4AB2 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46299,Bosch KSV36NW30G White,5,Produk: Bosch KSV36NW30G White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46300,Zanussi ZRG15805WV White,4,Produk: Zanussi ZRG15805WV White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46301,AEG RKB63221DW White,6,Produk: AEG RKB63221DW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46302,Zanussi ZBA32050SV Integrated,4,Produk: Zanussi ZBA32050SV Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46303,AEG SKB8181VDC Integrated,4,Produk: AEG SKB8181VDC Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46304,Liebherr IK 2360 Integrated,3,Produk: Liebherr IK 2360 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46305,Hotpoint SH6A1QGRD Grey,3,Produk: Hotpoint SH6A1QGRD Grey,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46306,Miele K 28202 D ws White,5,Produk: Miele K 28202 D ws White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46307,Smeg UKUD7140LSP Integrated,3,Produk: Smeg UKUD7140LSP Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46308,Gorenje ORB153BL-L Blue,5,Produk: Gorenje ORB153BL-L Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46309,Russell Hobbs RHCLRF17 White,6,Produk: Russell Hobbs RHCLRF17 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46310,Siemens KS36FPI30 Stainless Steel,2,Produk: Siemens KS36FPI30 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46311,Zanussi ZRG11600WA White,4,Produk: Zanussi ZRG11600WA White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46312,Smeg FAB28QRO1 Pink,2,Produk: Smeg FAB28QRO1 Pink,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46313,Smeg FAB28RWH3 White,3,Produk: Smeg FAB28RWH3 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46314,Zanussi ZQA12430DV Integrated,5,Produk: Zanussi ZQA12430DV Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46315,AEG SFB5821VAF Integrated,3,Produk: AEG SFB5821VAF Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46316,AEG RTB8152VAX Stainless Steel,5,Produk: AEG RTB8152VAX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46317,Siemens KS29VVW3P White,3,Produk: Siemens KS29VVW3P White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46318,Whirlpool ARG 108/18 A+/RE Integrated,6,Produk: Whirlpool ARG 108/18 A+/RE Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46319,Liebherr IKB 3560 Premium BioFresh Integrated,4,Produk: Liebherr IKB 3560 Premium BioFresh Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46320,Liebherr IKB 3520 Comfort BioFresh Integrated,5,Produk: Liebherr IKB 3520 Comfort BioFresh Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46321,Gorenje RIU6F091AWUK Integrated,4,Produk: Gorenje RIU6F091AWUK Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46322,Liebherr K 4310 White,3,Produk: Liebherr K 4310 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46323,Indesit ILA1 White,5,Produk: Indesit ILA1 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46324,Gorenje R6192FX Stainless Steel,5,Produk: Gorenje R6192FX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46325,Miele K 12012 S-2 White,5,Produk: Miele K 12012 S-2 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46326,Smeg FAB10HRB White,4,Produk: Smeg FAB10HRB White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46327,Smeg FAB10LB White,6,Produk: Smeg FAB10LB White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46328,Gorenje RBI4121AW Integrated,5,Produk: Gorenje RBI4121AW Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46329,Fridgemaster MTL55249 White,7,Produk: Fridgemaster MTL55249 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46330,Siemens KI82LAF30 Integrated,3,Produk: Siemens KI82LAF30 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46331,CDA FW422 Integrated,5,Produk: CDA FW422 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46332,Liebherr UIK1610 Integrated,3,Produk: Liebherr UIK1610 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46333,Smeg FAB10LP Cream,5,Produk: Smeg FAB10LP Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46334,Zanussi ZRX51100WA White,5,Produk: Zanussi ZRX51100WA White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46335,Hisense RUL173D4AW1 Integrated,4,Produk: Hisense RUL173D4AW1 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46336,Beko LSG1545DW White,5,Produk: Beko LSG1545DW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46337,Liebherr TP 1724 White,4,Produk: Liebherr TP 1724 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46338,Indesit TLAA 10 White,5,Produk: Indesit TLAA 10 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46339,Hoover HBRUP160K Integrated,5,Produk: Hoover HBRUP160K Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46340,Smeg UK35PX4 Stainless Steel,4,Produk: Smeg UK35PX4 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46341,Hisense RR220D4AD2 Silver,6,Produk: Hisense RR220D4AD2 Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46342,Liebherr K 3710 White,3,Produk: Liebherr K 3710 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46343,Zanussi ZRA40113WV White,5,Produk: Zanussi ZRA40113WV White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46344,Blomberg SSM1351I Integrated,3,Produk: Blomberg SSM1351I Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46345,Liebherr Ksl 2814 Comfort Silver,3,Produk: Liebherr Ksl 2814 Comfort Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46346,Montpellier MRF48W White,4,Produk: Montpellier MRF48W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46347,Miele K 37272 iD Integrated,3,Produk: Miele K 37272 iD Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46348,Liebherr UIKo 1560 Premium Integrated,3,Produk: Liebherr UIKo 1560 Premium Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46349,Zanussi ZRA33103WV White,5,Produk: Zanussi ZRA33103WV White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46350,AEG SKE5822VAF Integrated,3,Produk: AEG SKE5822VAF Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46351,AEG RKE64021DX Stainless Steel,4,Produk: AEG RKE64021DX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46352,AEG RKB63221DX Stainless Steel,5,Produk: AEG RKB63221DX Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46353,Hisense RL423N4AC1 Stainless Steel,5,Produk: Hisense RL423N4AC1 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46354,Gorenje RBIU6F091AWUK Integrated,5,Produk: Gorenje RBIU6F091AWUK Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46355,Siemens KI82LVS30G Integrated,3,Produk: Siemens KI82LVS30G Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46356,Liebherr T 1810 Comfort White,3,Produk: Liebherr T 1810 Comfort White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46357,Liebherr Tb 1400 Black,4,Produk: Liebherr Tb 1400 Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46358,Liebherr Kef 3710 Stainless Steel,3,Produk: Liebherr Kef 3710 Stainless Steel,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46359,Gorenje ORB153X Silver,4,Produk: Gorenje ORB153X Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46360,Gorenje ORB153RD Red,4,Produk: Gorenje ORB153RD Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46361,Gorenje ORB153O Orange,4,Produk: Gorenje ORB153O Orange,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46362,Swan SR11050RN Red,4,Produk: Swan SR11050RN Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46363,Siemens KS36VVW30G White,2,Produk: Siemens KS36VVW30G White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46364,Smeg FAB10HLB White,5,Produk: Smeg FAB10HLB White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46365,Amica FM061.3 White,6,Produk: Amica FM061.3 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46366,Zanussi ZQA12430DA Integrated,4,Produk: Zanussi ZQA12430DA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46367,Smeg FAB28QP1 Cream,3,Produk: Smeg FAB28QP1 Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46368,Smeg FAB10HRR Red,5,Produk: Smeg FAB10HRR Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46369,Hotpoint HS1801AA Integrated,6,Produk: Hotpoint HS1801AA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46370,Lec R5511S Silver Silver,4,Produk: Lec R5511S Silver Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46371,Liebherr UIK1550 Integrated,4,Produk: Liebherr UIK1550 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46372,Hisense RR220D4AR2 Red,6,Produk: Hisense RR220D4AR2 Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46373,Smeg FAB5LCR Cream,5,Produk: Smeg FAB5LCR Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46374,Whirlpool ARG 137/A+ Integrated,4,Produk: Whirlpool ARG 137/A+ Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46375,Hotpoint SH61QW White,3,Produk: Hotpoint SH61QW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46376,Fridgemaster MUL55137A2 White,3,Produk: Fridgemaster MUL55137A2 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46377,Siemens KI51RAF30G Integrated,3,Produk: Siemens KI51RAF30G Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46378,Gorenje ORB153BK-L Black,5,Produk: Gorenje ORB153BK-L Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46379,AEG RKE64021DW White,3,Produk: AEG RKE64021DW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46380,Smeg FAB5LUJ2 Retro,5,Produk: Smeg FAB5LUJ2 Retro,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46381,Smeg FAB5RBL Black,4,Produk: Smeg FAB5RBL Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46382,Smeg FAB5RUJ2 Retro,5,Produk: Smeg FAB5RUJ2 Retro,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46383,Liebherr IKP 1660 Premium Integrated,4,Produk: Liebherr IKP 1660 Premium Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46384,Liebherr Liebherr IKBP3560 Integrated,3,Produk: Liebherr Liebherr IKBP3560 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46385,Fisher & Paykel RB90S64MKIW2 Integrated,4,Produk: Fisher & Paykel RB90S64MKIW2 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46386,Indesit INS901AA Integrated,3,Produk: Indesit INS901AA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46387,Amica BC276.3 Integrated,6,Produk: Amica BC276.3 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46388,Zanussi ZRG16605WA White,3,Produk: Zanussi ZRG16605WA White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46389,Miele K9122 UI Integrated,3,Produk: Miele K9122 UI Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46390,Siemens KS36VBW30G White,2,Produk: Siemens KS36VBW30G White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46391,Fridgemaster MTL55300 White,3,Produk: Fridgemaster MTL55300 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46392,Smeg FAB10HLNE Black,5,Produk: Smeg FAB10HLNE Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46393,Liebherr T1414 White,3,Produk: Liebherr T1414 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46394,Indesit TLAA 10 SI Silver,4,Produk: Indesit TLAA 10 SI Silver,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46395,Smeg FAB28QV1 Green,2,Produk: Smeg FAB28QV1 Green,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46396,Fridgemaster MUR4892 White,5,Produk: Fridgemaster MUR4892 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46397,Russell Hobbs RHTTLF1 White,3,Produk: Russell Hobbs RHTTLF1 White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46398,Kuhla KTTF4GB White,3,Produk: Kuhla KTTF4GB White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46399,Zanussi ZRG15805WA White,4,Produk: Zanussi ZRG15805WA White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46400,Swan SR11035CN Cream,3,Produk: Swan SR11035CN Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46401,Caple RBR6 Integrated,2,Produk: Caple RBR6 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46402,Russell Hobbs RHTTLF1B Black,4,Produk: Russell Hobbs RHTTLF1B Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46403,Swan SR11035BLN Blue,2,Produk: Swan SR11035BLN Blue,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46404,Hotpoint HSZ1801AA Integrated,4,Produk: Hotpoint HSZ1801AA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46405,Zanussi ZRG14800WA White,3,Produk: Zanussi ZRG14800WA White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46406,Fridgemaster MUR4996 Integrated,4,Produk: Fridgemaster MUR4996 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46407,AEG SKS8182VDC Integrated,2,Produk: AEG SKS8182VDC Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46408,Swan SR11035GN Green,3,Produk: Swan SR11035GN Green,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46409,Zanussi ZBA22421SV Integrated,2,Produk: Zanussi ZBA22421SV Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46410,AEG SKS8182VZC Integrated,2,Produk: AEG SKS8182VZC Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46411,AEG SKE8122VAC Integrated,2,Produk: AEG SKE8122VAC Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46412,AEG SFE8182VDC Integrated,2,Produk: AEG SFE8182VDC Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46413,AEG SFE6881VAS Integrated,2,Produk: AEG SFE6881VAS Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46414,Montpellier MITL100 Integrated,3,Produk: Montpellier MITL100 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46415,Smeg FAB5RRD Red,5,Produk: Smeg FAB5RRD Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46416,Smeg FAB5LRD Red,5,Produk: Smeg FAB5LRD Red,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46417,Liebherr IKBP 2964 Premium BioFresh Integrated,3,Produk: Liebherr IKBP 2964 Premium BioFresh Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46418,Statesman R155W White,3,Produk: Statesman R155W White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46419,Liebherr IK 3524 Comfort Integrated,3,Produk: Liebherr IK 3524 Comfort Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46420,Montpellier MBUL100 Integrated,3,Produk: Montpellier MBUL100 Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46421,Smeg S7298CFEP Integrated,3,Produk: Smeg S7298CFEP Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46422,Zanussi ZBA22421SA Integrated,4,Produk: Zanussi ZBA22421SA Integrated,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46423,Swan SR11050BN Black,4,Produk: Swan SR11050BN Black,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46424,Swan SR11050CN Cream,4,Produk: Swan SR11050CN Cream,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
46425,Gorenje R6192FW White,4,Produk: Gorenje R6192FW White,otomatis,95.0,2025-06-14 19:00:44,2025-06-14 19:00:44
